Username,Review,date,Rating,Total
Robert S.,"Ich habe zu dem Schaden, keine weiteren Erklärungen, oder Berichte bekommen. Nur die Schadensfreiheisklasse ist nach oben gegangen.",11/2/2017 11:53,2,5
Ronald H.,keine telefonische Erreichbarkeit für Rückfragen außer im Schadensfall,10/27/2017 8:15,2,5
Matthias R.,Keine Originalteile bei Schadensregulierung,10/20/2017 19:18,2,5
Viktor L.,"ist doch zu Schaden gekommen, wurde anstandslos bezahlt (dem Gegner), schade finde ich ist nur, dass keiner vor Ort sich die Situation angeguckt hat, denn es war eine 50:50 Schuldverteilung. Ansonsten soweit top",8/7/2019 15:56,3,5
Daniela S.,"Da der Unfallverursacher sich nicht gemeldet hat bin ich auf meinem Schaden sitzen geblieben und auch noch meine Prozente raufgehen, könnte die Versicherung für solche Fälle anders entscheiden da ich ja auch noch die Selbstbeteiligung zahlen muss. sollte der Freiheitsrabatt erhalten bleiben da ich ja gar nichts zu tun hatte ausser dem Schaden.
mfg",8/4/2019 14:10,3,5
Jousof Khan Z.,Ja mir geht gut,8/1/2019 16:26,3,5
Thomas B.,"Gut gefallen: schneller Abschluss
Negativ: es wurden falsche Daten übermittelt, so dass ich schon 2 Einschreiten musste ...",7/29/2019 19:12,3,5
Michael L.,Check 24 hat die Kündigung meiner beiden Versicherungen falsch verschickt. Somit waren meine beiden Kfz doppelt versichert . Riesen Ärger gehabt das wieder zu korrigieren . Eine sauerei!,7/17/2019 11:08,3,5
Susanne H.,Gut gefallen hat mir dass alles sehr schnell und einfach abzuschließen war. Was mir allerdings nicht sonderlich gut gefällt dass sich nach Vertragsabschluss- oder Kündigung alles in die Länge zieht und man mehrfach hinterher fragen muss und meistens auch keine Rückinfo erhält ob nun alles läuft.,7/16/2019 8:04,3,5
Ralf-Helge G.,"Schlecht war ein Austausch der Windschutzscheibe von einer Firma die R+V empfohlen hatte. Die Scheibe musste von einer Fachfirma nochmals getauscht werden dabei musste auch beschäfigter Lack und Teile der Innenverkleidung gereiingt werden. Die Firma die als Sub für R+V die Firmen aussucht hat mir nicht geholfen meine Rechte durchzufechten, dass musste ich alles selbst in die Hand nehmen. Sehr sehr schlechter Service am Kunden.",7/12/2019 14:39,3,5
Fatema N.,mir ist einfach so teuer,7/12/2019 12:05,3,5
Marina M.,"Versicherung gefällt mir ganz gut, leider hat es mit der sonderleistung sehr spät (über halbes Jahr) zwischen CHECK24 und kfz Versicherung gedauert. Ansonsten bin ich zufrieden",7/11/2019 15:00,3,5
Frank Pius G.,"Gut war die kurze Reaktionszeit. Schlecht war, dass ich erst nach Abschluss erfuhr, dass ich die SF-Klasse meiner verstorbenen Mutter nicht übernehmen kann. Bei anderen Gesellschaften ist dies möglich.",7/1/2019 13:53,3,5
Wilfried Otto B.,sehr schnelle und konkrete angebote,6/12/2019 17:29,3,5
Gudrun H.,Beim Ändern einiger Position war es sehr umständlich die richtigen Daten einzutragen. Sonst war alles sehr gut.,6/12/2019 12:26,3,5
Anja S.,Lange Wartezeiten auf eine Antwort.,6/3/2019 20:03,3,5
Thomas H.,"Abschluss ging sehr komfortabel.
Achtung!!! Keine freie Werkstattwahl bei Glasschäden!!!!",6/3/2019 12:50,3,5
Robert E.,- sehr starke Rückstufung in der Schadensfreiheitsklasse vom Vorversicherer zur R+V,5/30/2019 12:30,3,5
Sandra S.,"Preis-Leistungsverhältnis scheint ok. Es wird allerdings leicht chaotisch mit der R+V24, wenn man mehr als eine KFZ-Versicherung bei der Gesellschaft hat. Da wird schonmal was durcheinandergeschmissen und die Kommunikation ist nicht ganz so reibungslos wie sie sein sollte.",5/27/2019 17:42,3,5
Jens O.,"Schnelles reagieren , negatives kann ich bis heute nicht feststellen",5/25/2019 13:20,3,5
Lilian H.,Die schnelle Abwichlung und die Zusendung der Vertragsunterlagen online,5/24/2019 11:16,3,5
martina s.,Praktisch da es komplett über das Internet abgewickelt wird.,5/5/2019 16:32,3,5
Marcus H.,Preis und Leistungstransparenz waren gut. Leider ist auch nach einem Monat noch nicht alles geklärt.,5/3/2019 9:17,3,5
Rüdiger L.,"Es ist immer noch nicht abgeschlossen. Viele, viele Emails... Das könnte man besser bündeln. Dabei nicht besonders persönlich oder individuell.",5/3/2019 9:13,3,5
Martin K.,Preis über die Leistung kann ich nichts sagen !!,4/30/2019 15:37,3,5
Manfred S.,Preis Leistung,4/29/2019 17:36,3,5
Peter C.,"Alles Online, was soll man da bewerten.",4/28/2019 13:35,3,5
Axel B.,Ging Alles schnell und unbürokratisch,4/28/2019 0:23,3,5
Bontjer W.,Internetunterlagen ständig einsehbar,4/26/2019 15:59,3,5
Stanislav T.,"der preis ist super. die kommunkation ist schlecht,man geht nicht auf den kunden ein sondern verharrt in der vorgegebenen schiene ohne wenn und aber.",4/25/2019 18:47,3,5
Sebastian G.,"Preis ist super, Service und Kompetenz lassen zu wünschen übrig!",4/22/2019 6:56,3,5
Klaus-Michael M.,"Der online Zugang funktionierte nicht, obwohl alle Daten richtig waren.",4/17/2019 16:10,3,5
Jürgen W.,Günstigster Preis,4/17/2019 14:21,3,5
Ronald B.,Sonnst alles Gut!,4/14/2019 13:15,3,5
Andreas B.,Leider bietet die R+V24 keine Vollkasko ohne Selbstbeteiligung an.,4/13/2019 14:41,3,5
Sandra A.,Siehe oben!,4/12/2019 15:39,3,5
TYLOR LEE J.,"Dass Sie anfangs günstig und nun um einiges teurer ist, als viele andere. Wird gekündigt!",4/10/2019 15:15,3,5
Karl-Heinz L.,Bin noch keine 12Monate bei der R+V24 versichert.,4/8/2019 15:56,3,5
ahlburg M.,Erhöhung pünktlich zum Jahreswechsel gefiel mir nicht,4/6/2019 14:12,3,5
Markus H.,wurde jedes Jahr teurer ohne jeden Grund,3/27/2019 14:23,3,5
Rene L.,Besondere Leistungen,3/22/2019 13:55,3,5
Carsten B.,"Übernahme der SF auf Vollkasko, sofern vorher keine Vollkasko bestanden hat und das Fahrzeug neu ist.",3/19/2019 21:07,3,5
Frank D.,Der Preis  ist gut .Leider keine Möglichkeit per Telefon zu erreichen ! Großes Manko müsste unbedingt abgestellt werden.,3/19/2019 20:40,3,5
Ilona G.,Verständlichkeit des Vertrages schnelle Bearbeitung,3/18/2019 15:21,3,5
Anita M.,Werde wechseln ..... wird immer teurer!!!,3/17/2019 19:51,3,5
Siglinde B.,Service und Preis absolut okay,3/8/2019 13:22,3,5
Antje K.,"Die Folgeversicherung für ein kleineres Fahrzeug und auch die Kosten für den zweiten Vertrag sind unverhältnismäßig hoch. Wir werden definitiv wechseln, denn auf eine Schadensregulierung wollen wir es nicht ankommen lassen.",3/5/2019 18:57,3,5
harald K.,Günstiger preis,3/3/2019 17:01,3,5
Gerd F.,"Kann nichts bewerten, habe die Versicherung noch nicht belasten müssen",3/3/2019 12:20,3,5
Werner B.,"Verständliche Darstellung der Kfz.-Versicherung,
gute Informationspolitik,
übersichtliche und leichte Führung durch das Menü.",2/21/2019 15:46,3,5
Alexandra J.,"Leider kein Tele. Kontakt möglich, Daten sind immer noch nicht angegeben. Auch nach E-Mail Anfrage nicht",2/13/2019 13:17,3,5
Anita L.,sehr schnelle Abwicklung,2/13/2019 10:44,3,5
Michael S.,"Alles online, aber intensiv, fragen viel nach und gleichen Daten mit Zulassungsstelle ab. Wenn Adressen nicht aktuell sind, wird Halter u. Versicherungsnehmer als getrennte Personen angenommen und Sie brummen Dir dann was nachträglich auf (bei mir 8.50€ halbjährlich). Hoffe ich brauche Sie mal nicht im Schadensfalls, könnte evlt. auch Stress geben, obwohl ich ja auch VoBa.-Kunde bin, die ja die R+V wohl mal massgeblich mit ins Leben gerufen hatten. Bewertung zusammenfassend mal neutral, kann sich ja auch noch positiver entwickeln...:-",2/9/2019 14:34,3,5
Johann L.,Verständlichkeit der Vertragsunterlagen,8/12/2019 18:30,4,5
Daniela H.,"Schnell und unkompliziert...
Dazu noch günstig..
Perfekt!",8/12/2019 6:48,4,5
Carola O.,"Preis/ Leistungsverhältnis ist gut, alles reibungslos geklappt",8/11/2019 15:39,4,5
Jens G.,Schnell und einfach,8/11/2019 10:28,4,5
silke d.,da ich bisher noch keinen schaden hatte immer noch der preis und das ich nicht mit werbung ueberschuettet werde,8/9/2019 17:43,4,5
Kerstin B.,Schnelle Abwicklung,8/9/2019 17:36,4,5
Karl-Heinz B.,"Alles sehr einfach. Wer keine Angst hat, alles online und/oder mit Telefon abzuwickeln, ist hier sehr gut aufgehoben!",8/7/2019 17:28,4,5
Viktor L.,ist relativ günstig auch bei zweit Wagen,8/7/2019 15:56,4,5
Uschi K.,"Verständlichkeit der Unterlagen, sehr schnelle Bearbeitung",8/6/2019 17:50,4,5
Norman Andre W.,"Günstig, einfach und unkompliziert abzuschließen. Negativ waren die häufigen Benachrichtigungen, die man dann online nachschauen musste und meist nur Updates waren.",8/4/2019 18:02,4,5
Alexander P.,"Leider mussten die Unterlagen der Vorversicherung und eine Kopie des Fahrzeugscheines kurz vor ( ca. 7 Tage ) Versicherungsbeginn nochmal übermittelt werden, weil anscheinend von der Zulassungsstelle nicht bestätigt. Das war leider schon mal so bei dieser Versicherung. Schwierig.... wenn man da im Urlaub ist oder so hat man keinen Versicherungsschutz.",8/1/2019 15:38,4,5
Angela C.,Schnelle und einfache Abwicklung,7/31/2019 10:48,4,5
Monika W.,Alles ging schnell und unkompliziert,7/31/2019 0:20,4,5
Doris L.,"Missverständliche Aussagen bezüglich SF - Einstufungen.
Vertrag genauso wie vereinbart.",7/30/2019 17:58,4,5
Simone M.,alles unkompliziert alles supe,7/29/2019 13:12,4,5
Susanna F.,Alles ist reibungslos verlaufen.,7/29/2019 13:02,4,5
Lott M.,schnelle und unkomplizierte Abwicklung,7/28/2019 13:14,4,5
Marc B.,War schon Kunde bei der Versicherung und haette dort direkt einen viel höheren Beitrag zahlen sollen.,7/27/2019 10:57,4,5
Michael D.,Gute Leistung zum guten Preis.,7/26/2019 14:35,4,5
Petra g.,natürlich  der Preis .,7/25/2019 19:06,4,5
Christian S.,"hat alles funktioniert, leider keine telefonische erreichbarkeit",7/24/2019 20:02,4,5
rene s.,Alles schnell und unkompliziert ohne Probleme.Kann man nur weiter empfehlen weiter so.Mfg. Schott,7/24/2019 16:18,4,5
Sandra R.,"Schnelle Übermittlung der Unterlagen.
Alles verständlich",7/24/2019 13:25,4,5
Nils S.,Ging alles super schnell bin völlig zufrieden.,7/23/2019 18:34,4,5
Beatrix S.,"Gute Leistung zu einem fairen Preis.
Nachteil nur online beim Einloggen gibt es Probleme",7/23/2019 13:14,4,5
Christian G.,einfache abwicklung,7/23/2019 12:55,4,5
Nenad P.,Gute  angebot!,7/22/2019 14:10,4,5
Malte B.,alles problemlos gelaufen,7/21/2019 17:38,4,5
Samuel-Elias B.,"Preis
Keine Kundenhotline",7/18/2019 14:55,4,5
Dietmar B.,Schnelle Abwicklung des Vertrages und der Beitrag wird nur bis Ende des Jahres abgezogen und nicht wie bei anderen Versicherungen für ein komplettes Jahr.,7/17/2019 14:37,4,5
Gabriela J.,"Es ging sehr reibungslos und schnell, aber auch transparent zu.",7/17/2019 14:20,4,5
Walter S.,"Gutes Preis-Leistungsverhältnis
Leider kein persönlicher Kontakt",7/16/2019 13:34,4,5
Stefan N.,"Preis Leistungsverhältnis gut
Erreichbarkeit schlecht da nur E-Mail Kontakt möglich",7/16/2019 13:17,4,5
Gabriele S.,"Leistung, Preis und Service",7/16/2019 13:03,4,5
Daniela W.,#NAME?,7/16/2019 11:28,4,5
Ilka P.,"Schnelle Abwicklung, Unterlagen zügig erhalten 👍",7/15/2019 15:04,4,5
Dieter G.,Preis- Leistungsverhältnis,7/15/2019 14:57,4,5
Petra R.,Verständlichkeit der Vertragsunterlagen,7/15/2019 12:16,4,5
Heike C.,"Service,  Freundlichkeit, Erklärung",7/14/2019 14:03,4,5
Peter H.,Sehr schnelle Regulierung des Schadens.,7/13/2019 23:09,4,5
Margaret M.,"Vertrag war wesentlich günstiger, Erklärungen verständlicher.",7/13/2019 17:01,4,5
Bjoern-Stefan K.,"Unkompliziert ! Preis Leistungsverhältnis ist auch in Ordnung ! 

Alles in allem ein gutes Gefühl !",7/12/2019 16:58,4,5
Thomas P.,"Problemlose Vertragsverlängerung, niedriege stabile Beiträge",7/12/2019 16:06,4,5
Fatema N.,schnell Bearbeitung,7/12/2019 12:05,4,5
Klaus v.,kein Dialog mit Mitarbeitern möglich was ich als sehr schlecht empfinde,7/11/2019 16:22,4,5
Vitali G.,"Schnell, unbürokratisch und preisgünstig",7/11/2019 13:11,4,5
gaby n.,Sehr schnelle Bearbeitung ein paar Probleme bei der Registrierung,7/10/2019 14:09,4,5
Jürgen H.,Absolut unkompliziert und schnell.,7/9/2019 15:15,4,5
Yassen A.,Ich bin mit der schnellen und reibungslosen Abwicklung sehr  zufrieden!,7/9/2019 13:43,4,5
Laura G.,"Hatte keinen Unfall, aber sonst alles reibungslos gelaufen",7/7/2019 9:22,4,5
Alexander H.,Das gute Preis leistungs Angebot und gute Beratung von den Mitarbeitern,8/12/2019 18:32,5,5
Pawel J.,Preis,8/12/2019 17:52,5,5
Rene B.,Schnell und unkompliziert! Die Leistungen und der Preis sind sehr gut. Ich kann den Service der R+V24 bis jetzt sehr gerne weiterempfehlen. TOP!,8/12/2019 13:39,5,5
Gudrun S.,"wie schon das letzte mal mit Check 24, alles schnell und problemlos!",8/10/2019 14:47,5,5
Andrea G.,Es klapp immer gut und schnell mit der Versicherung,8/9/2019 17:33,5,5
Karl-Heinz R.,Preis Leistung,8/9/2019 5:46,5,5
Martin H.,Preis/Leistung,8/8/2019 19:45,5,5
Bea S.,Sehr gute und einfache Beratung online,8/8/2019 16:47,5,5
Michael G.,"Sehr zufrieden 
Schnelle und verständliche Abwicklung. 
Beeindruckt.......BRAVO. ...",8/7/2019 18:35,5,5
Michael P.,Es war ein Hagelschaden. Nach Schadenmeldung wurde durch die Versicherung umgehend ein Gutachter beauftragt. Noch am Tag der Begutachtung hat R+V24 den Schaden reguliert.,8/7/2019 7:45,5,5
Peggy G.,"Alles supereinfach, schnell und unkompliziert.",8/6/2019 16:56,5,5
Ulrich V.,Unkompliziert,8/5/2019 20:08,5,5
Rehme U.,schneller wechsel,8/4/2019 7:54,5,5
Daniela H.,"Die beste Versicherung die ich je hatte. Preis, Leistungsverhältnis ist absolut perfekt. Der Kontakt zu den Mitarbeitern ist auch immer in Ordnung",8/3/2019 18:41,5,5
Marius C.,Wunderbar,8/3/2019 14:53,5,5
Karin L.,top service,8/3/2019 14:50,5,5
Sascha L.,Das Preisleistungsverhältnis ist top!,8/2/2019 14:35,5,5
Vitalis G.,"Alles, wirklich super",8/2/2019 13:16,5,5
Sevgi A.,Bisher Alles gut geklappt,8/2/2019 13:08,5,5
Hannelore R.,Kann nur sagen - bin begeistert von der schnellen Bearbeitung,8/1/2019 18:56,5,5
Ina A.,"Unproblematische Abwicklung, klare Unterlagen, leicht verständlich",8/1/2019 16:59,5,5
Holger F.,"Schnell und unkompliziert, alle Optionen wählbar!",7/31/2019 22:25,5,5
Mario W.,Alle gut erklärt und einfach zu Handhaben. Sehr unkompliziert.,7/31/2019 15:33,5,5
Rita K.,"Guter Informationsfluss, gute Tipps",7/31/2019 13:16,5,5
Ralph E.,Der Preis,7/30/2019 18:06,5,5
Heinz O.,Der Preis und Service alles gut,7/29/2019 19:59,5,5
Frank Thomas V.,für mein Auto die günstigste auch in Hinblick auf die Absicherung sehr gut und ging alles sehr schnell und problemlos,7/29/2019 16:36,5,5
Manfred H.,Service und schnelle Antwort,7/29/2019 16:28,5,5
Birgit K.,Das Preis Leistung Verhältniss stimmt.,7/29/2019 15:14,5,5
Claudia W.,"Das ich alles über das Netz erledigen konnte und über euch den richtigen Vertrag, auf mich zugeschnitten, gefunden habe",7/29/2019 13:30,5,5
Claudia D.,Schnelle Abwicklung,7/29/2019 13:25,5,5
Volker P.,Völlig Problemlos,7/28/2019 13:17,5,5
Jeanette P.,Die Schnelligkeit und Einfachheit,7/27/2019 11:14,5,5
Benjamin V.,"Leicht verständlich, sehr schnelle Antwort (Schadensfall keine Ahnung) 
Günstig",7/27/2019 7:00,5,5
Tamas L.,Sehr gute Preis-Leistung Verhältnisse.,7/26/2019 20:25,5,5
Stefan S.,"Wahr alles gut verständlich, beschrieben. Service habe ich leider einen persönlichen Ansprechpartner vermisst,es gibt auch keine Telefonnummer darüber. Es läuft alles per Mail ab. Dies könnte Verbessert werden. Aber alles im allem zu empfehlen. 👍👍👍👍👍",7/25/2019 22:56,5,5
Gabriele S.,Leistung und Preis und schnelle Abwicklung,7/25/2019 11:46,5,5
Ute J.,Preis/Leistungsverhältnis,7/25/2019 10:03,5,5
Barbara P.,Das alles gut und schnell geklappt hat,7/25/2019 4:31,5,5
Jörg M.,Das Leistungsangebot,7/24/2019 19:41,5,5
Frank A.,"Guter Preis, aber eben alles per Mail",7/24/2019 14:15,5,5
Iurie G.,👌👍,7/24/2019 13:32,5,5
LAURENTIU DANIEL B.,Alles is ok super und schnell,7/24/2019 13:20,5,5
Peter K.,Ich würde rechtzeitig mit allen notwendigen Informationen informiert. Alles bestens,7/23/2019 21:33,5,5
Michael B.,alles,7/23/2019 20:37,5,5
Klaus W.,Einfach und völlig unbürokratisch!!!,7/23/2019 13:30,5,5
Angela S.,Alles gut gelaufen,7/22/2019 15:49,5,5
Nadine T.,"Schneller, unkomplizierter Abschluss",7/22/2019 13:36,5,5
Wolfgang F.,"Sehr schnell und unkompliziert.
Faire Preise.
Negatives kann ich für den Momemt noch nichts finden.",7/22/2019 12:00,5,5
Günter O.,Problemloser professioneller Service sehr gute Online Abwicklung gute Informationen über den Vertrag,7/21/2019 16:09,5,5
Thomas T.,Da ich keinen Schaden hatte kann ich keine Angaben machen.,10/19/2018 23:21,2,5
Thomas T.,Da ich keinen Schaden hatte kann ich keine Angaben machen.,10/19/2018 23:21,2,5
Angela L.,Preis-Leistungs-Verhältnis,8/13/2019 17:16,5,5
krzysztof z.,der preis war gut,8/13/2019 14:36,4,5
Alexander B.,"Problemlose, schnelle Abwicklung, ohne großen Aufwand",8/13/2019 14:16,5,5
karam M.,Alls gut bis heute,8/13/2019 13:54,4,5
Hans P.,Der Preis,8/12/2019 15:40,4,5
Arthur H.,Schnelle unkomplizierte Vertragsabwicllung. Gute Versicherungsleistungen.,8/12/2019 15:33,4,5
Horst-Dieter L.,Teilkaskoschaden sehr gut abgewickelt,8/12/2019 14:26,5,5
Horst-Dieter L.,Gute Kommunikation,8/12/2019 14:26,5,5
Gundolf S.,Schnelle Bearbeitung,8/11/2019 20:03,5,5
Melanie A.,"Sehr gute Beratung am Telefon
Schnelle Bearbeitung",8/11/2019 15:02,4,5
Karl-Heinz F.,schnell und problemlos,8/11/2019 7:43,4,5
Friedhelm B.,"Service, Vertragsunterlagen sind optional !!!",8/10/2019 15:49,5,5
Heinz-Walter S.,War einfach und unkompliziert,8/10/2019 9:18,4,5
Vasileios T.,Alles Bestens!,8/9/2019 16:01,5,5
Henrik L.,Preis/Leistung,8/9/2019 15:00,3,5
Stefan K.,"Freundlicher Kontakt, kompetente Hilfe, unkomplizierte Korrektur am Antrag. TOP",8/9/2019 9:15,5,5
Stephan R.,Schnell Kompetent und zuverlässig,8/9/2019 8:13,5,5
Sonja M.,"Servicequalität der Mitarbeiter ist sehr gut , ich habe allerdings ein , durch mich verursachte,  Problem  . Ich habe versehentlich die FSK meines geschiedenen Mannes angegeben , auf meinen Namen war noch nie ein Auto versichert  und somit  musste ich auf FSK 1/2 eingestuft werden und das ist eine "" schmerzliche "" Erfahrung .",8/8/2019 17:39,5,5
Günter N.,Service allgemein,8/8/2019 16:32,5,5
Paul H.,Keinerlei Rückmeldung der Sparkasse auf Rückfragen,8/8/2019 15:01,4,5
Anna Lena S.,Ich war rundum zufrieden,8/8/2019 9:28,5,5
Selami G.,"Ich bin selami, ich bin sehr zufrieden damit, war alles unkompliziert gute Service, sehr freundliche Mitarbeiterin war am telefon, sehr gute Erreichbarkeit, auch gute Preis und Leistung,  Ich werde jeden empfehlen.",8/7/2019 18:29,5,5
Karina D.,"Bis jetzt habe ich glücklicherweise noch keinen Schadensfall gehabt. Schnelle und freundliche telefonische Verbindung, wenn man neue eVB-Nummer braucht. Sonst habe ich nichts Schlechtes oder Gutes heute (7. August 2019) zu sagen.",8/7/2019 17:57,4,5
Tom R.,Alles online erledigt. Sehr schnelle Bearbeiten meines Antrags.,8/7/2019 17:43,4,5
Günter J.,"Bei Vertragsabschluss, keine Komplikationen, alles wurde korrekt abgewickelt.",8/7/2019 16:00,3,5
Vera V.,Alles soweit gut,8/7/2019 15:44,4,5
ZOLTAN S.,"Schnelle Kontaktaufnahme, freundliche Verwaltung.",8/7/2019 14:56,5,5
Alexandra S.,Schnelle Abwicklung.,8/7/2019 14:33,5,5
Hasan M.,bestens,8/7/2019 8:40,5,5
